textbox_11.text,STUDY_ID,Word14,WordB,reading.stopped,list,corf,practice_trials.thisN,condition,trials.thisN,right_im,feedback.started,practice_loop.thisIndex,debrief2.stopped,reading.started,key_resp_3.keys,key_resp.rt,feedback.stopped,RelFreq,psychopyVersion,pause_before_memory_task.started,key_resp_18.rt,pause_before_memory_task.stopped,key_resp_3.duration,key_resp_5.duration,key_resp_24.rt,key_resp_6.keys,trial_2.stopped,key_resp.corr,key_resp_10.corr,pause_before_memory_task_2.stopped,Binomial,trials.thisRepN,trials.thisTrialN,key_resp_19.rt,left_im,PrimeType,key_resp_19.duration,demo_other_langs_2.started,trial.started,Prime,textbox_13.text,Sentence,audio_loop.thisTrialN,textbox.text,textbox_2.text,instructions_rotation.started,key_resp_20.keys,key_resp_8.keys,the_end.stopped,trials_2.thisRepN,corj,angle,OS,same,counterbalance,GenPref,Questions,mirrored_key,textbox_10.text,practice_loop.thisTrialN,trials_2.thisN,key_resp_7.corr,key_resp_23.keys,wait_before_starting.stopped,Word5,Word4,key_resp_18.keys,Intructions_2.started,textbox_9.text,practice_trials.thisRepN,debrief2.started,audio_loop.thisN,practice_trials.ran,PROLIFIC_PID,the_end.started,consent_resp_2.rt,consent_resp_2.keys,List,Word16,audio_loop.ran,CorrAns,practice_loop.thisN,demo_age_2.started,key_resp_21.keys,type,trial_2.started,trial_no_audio.started,practice_trials.thisIndex,trials.thisIndex,key_resp_23.rt,Word7,Word0,trials.ran,__session,Word8,trial.stopped,rightori,fixation_cross.started,debrief1.started,demo_age_2.stopped,key_resp_22.rt,Word6,Word10,demographic_questions_2.started,WordA,practice_trials.thisTrialN,feedback_2.started,Word3,key_resp_10.rt,prime_freq,counterbalance_setup.started,feedback_no_audio.started,demo_place_of_birth_2.started,comprehension.started,debrief1.stopped,Instructions_4.started,Word9,Answer,practice_loop.thisRepN,Word15,key_resp_8.rt,demographic_questions_2.stopped,key_resp_4.corr,pause_before_memory_task_2.started,Condition,__datetime,feedback_no_audio.stopped,date,Word13,Word1,demo_native_lang_2.started,SESSION_ID,trials_2.ran,target_freq,demo_native_lang_2.stopped,key_resp_7.keys,audio,key_resp_19.keys,Word11,practice_loop.ran,Word12,key_resp_4.rt,not_mirrored_key,instr_key_1.keys,leftori,comprehension.stopped,key_resp_21.rt,participant,instr_key_1.rt,instructions_rotation.stopped,key_resp_4.keys,feedback_2.stopped,expName,key_resp_5.rt,demo_other_langs_2.stopped,consent_2.stopped,demo_place_of_birth_2.stopped,key_resp_7.rt,key_resp_24.keys,fixation_cross.stopped,session,Intructions_1.stopped,Instructions_3.stopped,Item,key_resp_22.keys,Word2,instructions_final.started,SentenceType,trials_2.thisIndex,frameRate,audio_loop.thisRepN,__participant,key_resp_6.rt,key_resp.keys,counterbalance_setup.stopped,instructions_final.stopped,key_resp_5.keys,audio_loop.thisIndex,trial_no_audio.stopped,key_resp_3.rt,key_resp_20.rt,wait_before_starting.started,trials_2.thisTrialN,key_resp_10.keys,Instructions_4.stopped,consent_2.started,__experimentName,Intructions_2.stopped,Intructions_1.started,Instructions_3.started
﻿,67ec910001675b3ed2ca68d9,0.36750000000006366,son,1501.6520999999047,,,,,,,,,,1494.6520999999047,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]",,,0.4679236355000001,2023.2.1,,,,"[null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null]",,,,,,,,father and son,,,,,unrelated,,,,"The dog wagged its tail eagerly, hoping for a treat.",,+ Eric enjoys watching movies with his son and father so much that he goes often.,33,,,,,,,,,,Win32,,,0.5278980018,Does Eric hate movies?,,,,,,,,0.43329999995216895,0.4324000000954129,,,,,,33,,66775ea946348e7fe0914989,,,,3,,1,,,,,moving word,,,,,,0.3324999999999818,0.49840000009544383,,001,0.36550000000011096,,,1493.652,,,,0.4327000000478165,0.5329000000954238,,father,,,0.4326999998093015,,unrelated,,,,1501.6522000000477,,,0.3333999998569652,n,,0.4325999999045962,,,0,,6,2025-04-01_19h29.53.894,,2025-04-01_19h30.18.054,0.2657000000476728,0.29889999985698523,,67eca1048a718ef8949d1605,,not-frequent,,,"audio/prime_unrelated/The_dog_wagged_its_tail_eagerly,_hoping_for_a_treat.wav",,0.3661000001429784,,0.39910000014310754,3.1620999999045125,,,,1504.8520999999046,,66775ea946348e7fe0914989,,,n,,NoisyChannelLearning,,,,,,,1494.652,001,,,15,,0.5657999999523327,,Sentence (nonalphabetical),,30.030030030027405,0,PARTICIPANT,,,,,,3,,"[0.4859999999998763,0.8170000000000073,1.392400000095222,1.8802999999522854,2.3272999999521744,2.814100000142844,3.2629000000952146,3.625900000095271,4.028999999999996,4.403999999999996,4.984200000047622,5.371799999952145,5.791799999952218,6.120700000047691,6.504200000047604,6.97720000004756]",,,,,,,NoisyChannelLearning_PilotExp2,,,
﻿,67ec910001675b3ed2ca68d9,,,,,j,,,0,FR.png,1511.3518999998569,,,,,4.781500000000051,1511.8517999999522,,2023.2.1,1504.853,,1506.3182999999522,,,,,,1,,,,0,0,,FR.png,,,,1506.5520999999048,,,,,,,,,,,,f,0,Win32,n,,,,,,,,,,1506.5520999999048,,,,,,,,,,66775ea946348e7fe0914989,,,,,,,f,,,,moving word,,,,16,,,,1,001,,1511.3517999999522,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01_19h29.53.894,,2025-04-01_19h30.18.054,,,,67eca1048a718ef8949d1605,,,,,,,,,,,,,0,,,66775ea946348e7fe0914989,,,,,NoisyChannelLearning,1.4369000000951928,,,,,,,001,,,,,,,,,30.030030030027405,,PARTICIPANT,,f,,,return,,,,,1506.3225000000002,,,,,NoisyChannelLearning_PilotExp2,,,
﻿,67ec910001675b3ed2ca68d9,,NA,1518.5183999998571,,,,,,,,,,1512.851599999905,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]",,,NA,2023.2.1,,,,"[null,null,null,null,null,null,null,null,null,null,null,null]",,,,,,,,NA,,,,,filler,,,,She wore a vibrant scarf that stood out in the crowd.,,"+ The old clock chimed, signaling the hour with a soft ring.",34,,,,,,,,,,Win32,,,NA,Did the new watch chime?,,,,,,,,0.33380000019064937,0.2990999999046835,,,,,,34,,66775ea946348e7fe0914989,,,,0,,1,,,,,moving word,,,,,,0.3320999999045853,1.0649999999998272,,001,0.3322000000475782,,,1511.8520999999046,,,,0.4992000000477219,0.367300000190653,,NA,,,0.2662000000475473,,NA,,,,1518.5185999999048,,,0.36659999990456527,n,,,,,0,,NA,2025-04-01_19h29.53.894,,2025-04-01_19h30.18.054,,0.36710000014295474,,67eca1048a718ef8949d1605,,NA,,,audio/prime_filler/She_wore_a_vibrant_scarf_that_stood_out_in_the_crowd.wav,,0.7992000000476764,,,5.0909999999998945,,,,1523.6515999999046,,66775ea946348e7fe0914989,,,n,,NoisyChannelLearning,,,,,,,1512.8515000000002,001,,,141,,0.2653999998569816,,filler,,30.030030030027405,0,PARTICIPANT,,,,,,57,,"[1.0282999999521962,1.4435999999045634,1.74149999999986,2.0485999999045816,2.3740999999045016,2.749899999857007,3.278699999809305,3.6441999998091887,4.012599999904523,4.3917999999523545,4.818499999999858,5.652699999809329]",,,,,,,NoisyChannelLearning_PilotExp2,,,
﻿,67ec910001675b3ed2ca68d9,,,,,j,,,0,FR.png,1529.5510999999046,,,,,4.765600000143195,1530.0507000000475,,2023.2.1,1523.6522000000477,,1524.518,,,,,,1,,,,0,0,,FR.png,,,,1524.7512999999526,,,,,,,,,,,,f,45,Win32,n,,,,,,,,,,1524.7512999999526,,,,,,,,,,66775ea946348e7fe0914989,,,,,,,f,,,,moving word,,,,22,,,,1,001,,1529.551,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01_19h29.53.894,,2025-04-01_19h30.18.054,,,,67eca1048a718ef8949d1605,,,,,,,,,,,,,0,,,66775ea946348e7fe0914989,,,,,NoisyChannelLearning,0.8389000000954638,,,,,,,001,,,,,,,,,30.030030030027405,,PARTICIPANT,,f,,,return,,,,,1524.5212999999526,,,,,NoisyChannelLearning_PilotExp2,,,
﻿,67ec910001675b3ed2ca68d9,,NA,1536.650599999905,,,,,,,,,,1531.051399999857,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]",,,NA,2023.2.1,,,,"[null,null,null,null,null,null,null,null,null,null,null]",,,,,,,,NA,,,,,filler,,,,The moon reflected on the calm surface of the lake.,,+ The sun was just beginning to peek over the horizon.,35,,,,,,,,,,Win32,,,NA,Was it night time?,,,,,,,,0.33239999985698887,0.40029999995226717,,,,,,35,,66775ea946348e7fe0914989,,,,0,,1,,,,,moving word,,,,,,0.5325000000000273,0.8644999999999072,,001,0.5315999999047563,,,1530.050899999857,,,,0.4660000000001219,0.6662000000476382,,NA,,,0.3997999999521653,,NA,,,,1536.650700000048,,,0.4335000000000946,y,,,,,0,,NA,2025-04-01_19h29.53.894,,2025-04-01_19h30.18.054,,0.2990999999046835,,67eca1048a718ef8949d1605,,NA,,,audio/prime_filler/The_moon_reflected_on_the_calm_surface_of_the_lake.wav,,,,,2.4678999998570816,,,,1539.1505000000002,,66775ea946348e7fe0914989,,,n,,NoisyChannelLearning,,,,,,,1531.0512999999523,001,,,176,,0.33259999990468714,,filler,,30.030030030027405,0,PARTICIPANT,,,,,,54,,"[0.8272999999524018,1.1603999998569634,1.5520999999046126,1.9602000000477346,2.396399999857067,2.777099999904749,3.2612000000476655,3.85479999995232,4.3990999999045926,4.860399999857009,5.561299999952325]",,,,,,,NoisyChannelLearning_PilotExp2,,,
﻿,67ec910001675b3ed2ca68d9,,,,,j,,,0,FR.png,1545.0507000000475,,,,,4.8221999998093,1545.5512000000476,,2023.2.1,1539.150700000048,,1539.9837999999522,,,,,,1,,,,0,0,,FR.png,,,,1540.2170999999048,,,,,,,,,,,,f,45,Win32,n,,,,,,,,,,1540.2170999999048,,,,,,,,,,66775ea946348e7fe0914989,,,,,,,f,,,,moving word,,,,30,,,,1,001,,1545.0507000000475,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01_19h29.53.894,,2025-04-01_19h30.18.054,,,,67eca1048a718ef8949d1605,,,,,,,,,,,,,0,,,66775ea946348e7fe0914989,,,,,NoisyChannelLearning,0.8271000001429911,,,,,,,001,,,,,,,,,30.030030030027405,,PARTICIPANT,,f,,,return,,,,,1539.9850000000001,,,,,NoisyChannelLearning_PilotExp2,,,
﻿,67ec910001675b3ed2ca68d9,,NA,1550.951,,,,,,,,,,1546.5515999999047,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]",,,NA,2023.2.1,,,,"[null,null,null,null,null,null,null,null,null,null]",,,,,,,,NA,,,,,filler,,,,The clouds drifted lazily across the bright blue sky.,,"+ He looked up, noticing the clouds beginning to part.",36,,,,,,,,,,Win32,,,NA,Was the sky dark?,,,,,,,,0.3994999999999891,0.36580000019080217,,,,,,36,,66775ea946348e7fe0914989,,,,0,,1,,,,,moving word,,,,,,0.6328000001908549,0.5309999999999491,,001,0.39890000009540927,,,1545.5512999999523,,,,0.36599999999998545,,,NA,,,0.33259999990468714,,NA,,,,1550.9510999999047,,,0.4990999999045016,n,,,,,0,,NA,2025-04-01_19h29.53.894,,2025-04-01_19h30.18.054,,0.3005000000000564,,67eca1048a718ef8949d1605,,NA,,,audio/prime_filler/The_clouds_drifted_lazily_across_the_bright_blue_sky.wav,,,,,9.529500000000098,,,,1560.5170999999045,,66775ea946348e7fe0914989,,,n,,NoisyChannelLearning,,,,,,,1546.5515,001,,,155,,0.2657000000476728,,filler,,30.030030030027405,0,PARTICIPANT,,,,,,58,,"[0.5115999999045471,0.8363999998568943,1.1504999999999654,1.5126999998092288,1.8992999999522908,2.3295000000000528,2.754299999952309,3.404599999904576,3.849799999952211,4.385599999904571]",,,,,,,NoisyChannelLearning_PilotExp2,,,
﻿,67ec910001675b3ed2ca68d9,,,,,f,,,0,FR.png,1566.8840999999047,,,,,5.154900000095267,1567.383399999857,,2023.2.1,1560.5175,,1561.416899999857,,,,,,1,,,,0,0,,F.png,,,,1561.6510000000003,,,,,,,,,,,,j,45,Win32,y,,,,,,,,,,1561.6508999998568,,,,,,,,,,66775ea946348e7fe0914989,,,,,,,j,,,,moving word,,,,7,,,,1,001,,1566.8840999999047,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01_19h29.53.894,,2025-04-01_19h30.18.054,,,,67eca1048a718ef8949d1605,,,,,,,,,,,,,0,,,66775ea946348e7fe0914989,,,,,NoisyChannelLearning,0.8802999999522854,,,,,,,001,,,,,,,,,30.030030030027405,,PARTICIPANT,,j,,,return,,,,,1561.4178999998571,,,,,NoisyChannelLearning_PilotExp2,,,
﻿,67ec910001675b3ed2ca68d9,,nights,1574.084399999857,,,,,,,,,,1568.3840999999047,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]",,,0.4144469086,2023.2.1,,,,"[null,null,null,null,null,null,null,null,null,null,null,null]",,,,,,,,days and nights,,,,,unrelated,,,,The crowded marketplace buzzed with the sounds of bargaining and laughter.,,+ Finn spent many days and nights working on writing his novel.,37,,,,,,,,,,Win32,,,0.6530893812,Did Finn easily write his novel?,,,,,,,,0.33320000004755457,0.33259999990468714,,,,,,37,,66775ea946348e7fe0914989,,,,3,,1,,,,,moving word,,,,,,0.33349999999995816,0.9657000000477183,,001,0.43419999980915236,,,1567.383399999857,,,,0.2654000000952692,0.4321000001432367,,days,,,0.33210000014310026,,unrelated,,,,1574.0845,,,0.46550000000002,n,,,,,0,,5,2025-04-01_19h29.53.894,,2025-04-01_19h30.18.054,,0.3982000000478365,,67eca1048a718ef8949d1605,,frequent,,,audio/prime_unrelated/The_crowded_marketplace_buzzed_with_the_sounds_of_bargaining_and_laughter.wav,,0.5992999999523363,,,1.8105999999045252,,,,1575.9172999999523,,66775ea946348e7fe0914989,,,n,,NoisyChannelLearning,,,,,,,1568.384,001,,,10,,0.43310000014298566,,Sentence (alphabetical),,30.030030030027405,0,PARTICIPANT,,,,,,29,,"[0.9397999999523563,1.3867999999522453,1.8285999999045544,2.2215999999045835,2.583400000095253,2.9442000000476582,3.2547000000477055,3.5987999999522344,4.060099999904651,4.573000000000093,5.039400000095384,5.6664000000953365]",,,,,,,NoisyChannelLearning_PilotExp2,,,
﻿,67ec910001675b3ed2ca68d9,,,,,f,,,0,F.png,1583.649899999857,,,,,6.628299999952333,1584.1497000000477,,2023.2.1,1575.9177999999524,,1576.7172999999525,,,,,,1,,,,0,0,,FR.png,,,,1576.9505999999046,,,,,,,,,,,,j,0,Win32,y,,,,,,,,,,1576.9505999999046,,,,,,,,,,66775ea946348e7fe0914989,,,,,,,j,,,,moving word,,,,17,,,,1,001,,1583.649899999857,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01_19h29.53.894,,2025-04-01_19h30.18.054,,,,67eca1048a718ef8949d1605,,,,,,,,,,,,,0,,,66775ea946348e7fe0914989,,,,,NoisyChannelLearning,0.7863999998569398,,,,,,,001,,,,,,,,,30.030030030027405,,PARTICIPANT,,j,,,return,,,,,1576.7205999999046,,,,,NoisyChannelLearning_PilotExp2,,,
﻿,67ec910001675b3ed2ca68d9,,,,,j,,,1,FR.png,1587.583599999905,,,,,3.129200000047831,1588.0837000000479,,2023.2.1,,,,,,,,,1,,,,0,1,,FR.png,,,,1584.3837999999523,,,,,,,,,,,,f,45,Win32,n,,,,,,,,,,1584.3837999999523,,,,,,,,,,66775ea946348e7fe0914989,,,,,,,f,,,,moving word,,,,22,,,,1,001,,1587.5835000000002,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01_19h29.53.894,,2025-04-01_19h30.18.054,,,,67eca1048a718ef8949d1605,,,,,,,,,,,,,0,,,66775ea946348e7fe0914989,,,,,NoisyChannelLearning,,,,,,,,001,,,,,,,,,30.030030030027405,,PARTICIPANT,,f,,,,,,,,1584.15,,,,,NoisyChannelLearning_PilotExp2,,,
﻿,67ec910001675b3ed2ca68d9,1.19920000004754,ladies,1597.350399999857,,,,,,,,,,1589.083599999905,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]",,,-0.40864716032,2023.2.1,,,,"[null,null,null,null,null,null,null,null,null,null,null,null,null,null,null]",,,,,,,,gentlemen and ladies,,,,,unrelated,,,,"The snow covered the town in a blanket of white, transforming it into a winter wonderland.",,+ The hostess in the venue lead the ladies and gentlemen to their respective tables.,38,,,,,,,,,,Win32,,,0.5176318827,Did the hostess refuse to help the customers?,,,,,,,,0.3660999999046908,0.3329999999998563,,,,,,38,,66775ea946348e7fe0914989,,,,3,,1,,,,,moving word,,,,,,0.43159999990461984,1.0992999999523363,,001,0.4989000000953183,,,1588.0837999999526,,,,0.33029999995233084,0.40089999985707436,,gentlemen,,,0.4324000000954129,,unrelated,,,,1597.3505,,,0.39890000009540927,n,,,,,0,,6,2025-04-01_19h29.53.894,,2025-04-01_19h30.18.054,0.6327999999523399,0.4314999999999145,,67eca1048a718ef8949d1605,,frequent,,,"audio/prime_unrelated/The_snow_covered_the_town_in_a_blanket_of_white,_transforming_it_into_a_winter_wonderland.wav",,0.4657000000477183,,0.46540000009554205,1.9431000001429766,,,,1599.3167000000476,,66775ea946348e7fe0914989,,,n,,NoisyChannelLearning,,,,,,,1589.083599999905,001,,,21,,0.3002000000476528,,Sentence (nonalphabetical),,30.030030030027405,0,PARTICIPANT,,,,,,0,,"[1.0657999999523327,1.5417999999524454,1.8815000000001874,2.3257000000478456,2.7170000000000982,3.1154000000954056,3.47329999995236,3.951099999904727,4.483700000047747,4.903299999952424,5.340200000047844,5.830700000047727,6.333900000095355,7.006799999952364,8.233099999904653]",,,,,,,NoisyChannelLearning_PilotExp2,,,
﻿,67ec910001675b3ed2ca68d9,,,,,f,,,0,F.png,1605.5170999999045,,,,,5.11200000000008,1606.0167000000479,,2023.2.1,1599.317,,1600.0835000000002,,,,,,1,,,,0,0,,FR.png,,,,1600.317,,,,,,,,,,,,j,0,Win32,y,,,,,,,,,,1600.316899999857,,,,,,,,,,66775ea946348e7fe0914989,,,,,,,j,,,,moving word,,,,29,,,,1,001,,1605.5170000000003,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01_19h29.53.894,,2025-04-01_19h30.18.054,,,,67eca1048a718ef8949d1605,,,,,,,,,,,,,0,,,66775ea946348e7fe0914989,,,,,NoisyChannelLearning,0.7450999999048236,,,,,,,001,,,,,,,,,30.030030030027405,,PARTICIPANT,,j,,,return,,,,,1600.0875999999048,,,,,NoisyChannelLearning_PilotExp2,,,
﻿,67ec910001675b3ed2ca68d9,,,,,f,,,1,FR.png,1608.0502999999526,,,,,1.6900000000000546,1608.5542000000478,,2023.2.1,,,,,,,,,1,,,,0,1,,F.png,,,,1606.25,,,,,,,,,,,,j,0,Win32,y,,,,,,,,,,1606.249899999857,,,,,,,,,,66775ea946348e7fe0914989,,,,,,,j,,,,moving word,,,,1,,,,1,001,,1608.0502000000479,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01_19h29.53.894,,2025-04-01_19h30.18.054,,,,67eca1048a718ef8949d1605,,,,,,,,,,,,,0,,,66775ea946348e7fe0914989,,,,,NoisyChannelLearning,,,,,,,,001,,,,,,,,,30.030030030027405,,PARTICIPANT,,j,,,,,,,,1606.0172999999522,,,,,NoisyChannelLearning_PilotExp2,,,
﻿,67ec910001675b3ed2ca68d9,,time,1614.049399999857,,,,,,,,,,1609.5495999999048,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]",,,-0.3613230549,2023.2.1,,,,"[null,null,null,null,null,null,null,null,null,null,null,null]",,,,,,,,place and time,,,,,nonalphabetical,,,,Success in art depends on the right combination of time and place.,,+ Finding a place and time for the meeting was very difficult.,39,,,,,,,,,,Win32,,,0.5553675804,Was it easy to plan the meeting?,,,,,,,,0.3327999999523854,0.33289999985709073,,,,,,39,,66775ea946348e7fe0914989,,,,3,,1,,,,,moving word,,,,,,0.299599999904558,0.5992999999523363,,001,0.265099999904578,,,1608.5543999998572,,,,0.33229999995228354,0.33329999995248727,,place,,,0.3656000001431039,,frequent,,,,1614.049399999857,,,0.2987999999525073,n,,,,,0,,3,2025-04-01_19h29.53.894,,2025-04-01_19h30.18.054,,0.33340000009525284,,67eca1048a718ef8949d1605,,not-frequent,,,audio/prime_nonalpha/Success_in_art_depends_on_the_right_combination_of_time_and_place.wav,,0.26529999995227627,,,1.637099999904649,,,,1615.7167000000477,,66775ea946348e7fe0914989,,,n,,NoisyChannelLearning,,,,,,,1609.5495999999048,001,,,30,,0.36649999999985994,,Sentence (alphabetical),,30.030030030027405,0,PARTICIPANT,,,,,,4,,"[0.5835000000001855,0.9466000001432349,1.3422999999525018,1.7462000000477929,2.1211000001430875,2.4851000001431203,2.8312000000478292,3.164600000143082,3.4904000000954056,3.8094000000953656,4.192000000000007,4.473600000143051]",,,,,,,NoisyChannelLearning_PilotExp2,,,
﻿,67ec910001675b3ed2ca68d9,,,,,j,,,0,FR.png,1622.2492999999522,,,,,5.4067999999524545,1622.749899999857,,2023.2.1,1615.7175000000002,,1616.5167999999526,,,,,,1,,,,0,0,,FR.png,,,,1616.75,,,,,,,,,,,,f,45,Win32,n,,,,,,,,,,1616.75,,,,,,,,,,66775ea946348e7fe0914989,,,,,,,f,,,,moving word,,,,18,,,,1,001,,1622.249200000048,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01_19h29.53.894,,2025-04-01_19h30.18.054,,,,67eca1048a718ef8949d1605,,,,,,,,,,,,,0,,,66775ea946348e7fe0914989,,,,,NoisyChannelLearning,0.7669000000955748,,,,,,,001,,,,,,,,,30.030030030027405,,PARTICIPANT,,f,,,return,,,,,1616.520399999857,,,,,NoisyChannelLearning_PilotExp2,,,
﻿,67ec910001675b3ed2ca68d9,,order,1630.149,,,,,,,,,,1623.7497999999523,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]",,,0.4852172766,2023.2.1,,,,"[null,null,null,null,null,null,null,null,null,null,null,null,null]",,,,,,,,law and order,,,,,unrelated,,,,"She took a long walk through the city, marveling at the towering skyscrapers.",,+ There was a lack of law and order that caused some chaos.,40,,,,,,,,,,Win32,,,0.8870848891,Was there chaos?,,,,,,,,0.36649999999985994,0.3659000000952801,,,,,,40,,66775ea946348e7fe0914989,,,,3,,1,,,,,moving word,,,,,,0.39940000009528376,1.065499999999929,,001,0.432199999809427,,,1622.7500999999047,,,,0.39770000004773465,0.43330000019068393,,law,,,0.3997999999521653,,unrelated,,,,1630.149,,,0.665899999856947,n,,,,,0,,5,2025-04-01_19h29.53.894,,2025-04-01_19h30.18.054,,0.43279999995252183,,67eca1048a718ef8949d1605,,frequent,,,"audio/prime_unrelated/She_took_a_long_walk_through_the_city,_marveling_at_the_towering_skyscrapers.wav",,0.3651000001432294,,0.33169999980918874,1.336999999999989,,,,1631.5162999999525,,66775ea946348e7fe0914989,,,y,,NoisyChannelLearning,,,,,,,1623.7497000000476,001,,,24,,0.33229999995228354,,Sentence (alphabetical),,30.030030030027405,0,PARTICIPANT,,,,,,7,,"[1.0351000001430748,1.5131000001431403,1.8753000001906912,2.3134999999999764,2.6958000001907294,3.1176000001430566,3.5319000000954475,3.95770000004768,4.446300000190831,5.132800000190855,5.601300000190804,6.003300000190848,6.378200000047627]",,,,,,,NoisyChannelLearning_PilotExp2,,,
﻿,67ec910001675b3ed2ca68d9,,,,,j,,,0,F.png,1636.183399999857,,,,,3.3233999998569743,1636.6832999999524,,2023.2.1,1631.5170000000003,,1632.5162999999525,,,,,,1,,,,0,0,,F.png,,,,1632.7495999999046,,,,,,,,,,,,f,45,Win32,n,,,,,,,,,,1632.7495,,,,,,,,,,66775ea946348e7fe0914989,,,,,,,f,,,,moving word,,,,14,,,,1,001,,1636.1832999999524,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01_19h29.53.894,,2025-04-01_19h30.18.054,,,,67eca1048a718ef8949d1605,,,,,,,,,,,,,0,,,66775ea946348e7fe0914989,,,,,NoisyChannelLearning,0.9809000000955166,,,,,,,001,,,,,,,,,30.030030030027405,,PARTICIPANT,,f,,,return,,,,,1632.519899999857,,,,,NoisyChannelLearning_PilotExp2,,,
﻿,67ec910001675b3ed2ca68d9,,,,,j,,,1,FR.png,1638.7497999999523,,,,,1.7020999999044761,1639.2495,,2023.2.1,,,,,,,,,1,,,,0,1,,FR.png,,,,1636.9165000000003,,,,,,,,,,,,f,45,Win32,n,,,,,,,,,,1636.9165000000003,,,,,,,,,,66775ea946348e7fe0914989,,,,,,,f,,,,moving word,,,,18,,,,1,001,,1638.7497000000476,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01_19h29.53.894,,2025-04-01_19h30.18.054,,,,67eca1048a718ef8949d1605,,,,,,,,,,,,,0,,,66775ea946348e7fe0914989,,,,,NoisyChannelLearning,,,,,,,,001,,,,,,,,,30.030030030027405,,PARTICIPANT,,f,,,,,,,,1636.6838999998572,,,,,NoisyChannelLearning_PilotExp2,,,
﻿,67ec910001675b3ed2ca68d9,,NA,1645.4165999999045,,,,,,,,,,1640.2497000000476,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]",,,NA,2023.2.1,,,,"[null,null,null,null,null,null,null,null,null,null,null,null]",,,,,,,,NA,,,,,filler,,,,The field was alive with the sound of buzzing insects.,,+ She painted the sunset with bold strokes of orange and red.,41,,,,,,,,,,Win32,,,NA,Were there many insects in the field?,,,,,,,,0.33309999990456163,0.3327999999523854,,,,,,41,,66775ea946348e7fe0914989,,,,0,,1,,,,,moving word,,,,,,0.33180000019069666,0.7317999999522726,,001,0.43279999995229446,,,1639.2495999999046,,,,0.33260000014297475,0.4337999999522708,,NA,,,0.29869999980928696,,NA,,,,1645.4165999999045,,,0.46590000009541654,y,,,,,0,,NA,2025-04-01_19h29.53.894,,2025-04-01_19h30.18.054,,0.3659000000955075,,67eca1048a718ef8949d1605,,NA,,,audio/prime_filler/The_field_was_alive_with_the_sound_of_buzzing_insects.wav,,0.4323999998568979,,,3.3041999998092706,,,,1648.7495,,66775ea946348e7fe0914989,,,y,,NoisyChannelLearning,,,,,,,1640.2497000000476,001,,,194,,0.29920000004767644,,filler,,30.030030030027405,0,PARTICIPANT,,,,,,32,,"[0.6907999999523327,1.088299999952369,1.4232999999524054,1.7810999999046544,2.1367999999524727,2.5110000000001946,2.8725999999046508,3.240500000000111,3.69470000004776,4.1912999999524345,4.670000000000073,5.135099999904696]",,,,,,,NoisyChannelLearning_PilotExp2,,,
﻿,67ec910001675b3ed2ca68d9,,,,,f,,,0,F.png,1655.2825000000003,,,,,5.210400000095433,1655.7822000000479,,2023.2.1,1648.7502999999524,,1649.7490000000003,,,,,,1,,,,0,0,,FR.png,,,,1649.9830999999049,,,,,,,,,,,,j,45,Win32,y,,,,,,,,,,1649.9830999999049,,,,,,,,,,66775ea946348e7fe0914989,,,,,,,j,,,,moving word,,,,19,,,,1,001,,1655.2825000000003,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01_19h29.53.894,,2025-04-01_19h30.18.054,,,,67eca1048a718ef8949d1605,,,,,,,,,,,,,0,,,66775ea946348e7fe0914989,,,,,NoisyChannelLearning,0.9866000001429711,,,,,,,001,,,,,,,,,30.030030030027405,,PARTICIPANT,,j,,,return,,,,,1649.7505999999048,,,,,NoisyChannelLearning_PilotExp2,,,
